Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00     538/10803       std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [129]
-----------------------------------------------
                0.00    0.00      20/503         context_enforce_method_declaration_arguments(TokenContext, Environment&, std::vector<MethodArgument, std::allocator<MethodArgument> >&, std::string&) [523]
                0.00    0.00     483/503         tokenize(std::string) [642]
[347]    0.0    0.00    0.00     503         is_identifier(std::string) [347]
                0.00    0.00     503/298617      bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [38]
-----------------------------------------------
                0.00    0.00       1/491         enforce_literal(Configuration*, TokenContext, Environment&) [30]
                0.00    0.00       3/491         context_enforce_expression_literal(TokenContext, Environment&, Class&, std::string) [662]
                0.00    0.00       5/491         context_enforce_expression_string(TokenContext, Environment&, Class&) [621]
                0.00    0.00       8/491         context_enforce_expression_keyword(TokenContext, Environment&, Class&, bool&, bool&) <cycle 2> [531]
                0.00    0.00      17/491         context_enforce_expression_address(TokenContext, Environment&, Class&) [21]
                0.00    0.00      20/491         context_enforce_method_declaration_arguments(TokenContext, Environment&, std::vector<MethodArgument, std::allocator<MethodArgument> >&, std::string&) [523]
                0.00    0.00      35/491         enforce_keyword(Configuration*, TokenContext, Environment&, bool&, unsigned int&) <cycle 3> [19]
                0.00    0.00      60/491         context_enforce_expression_numeric(TokenContext, Environment&, Class&) [479]
                0.00    0.00     131/491         context_enforce_expression_word(TokenContext, Environment&, Class&) <cycle 2> [18]
                0.00    0.00     211/491         enforce_word(Configuration*, TokenContext, Environment&, bool&) [14]
[348]    0.0    0.00    0.00     491         index_decrease(TokenContext) [348]
                0.00    0.00     491/667         retreat_index(unsigned int&) [333]
-----------------------------------------------
                0.00    0.00      27/467         generic_arguments_equal(TokenContext, std::vector<MethodArgument, std::allocator<MethodArgument> >, std::vector<MethodArgument, std::allocator<MethodArgument> >, Class, Class) [394]
                0.00    0.00      30/467         context_enforce_expression_address(TokenContext, Environment&, Class&) [21]
                0.00    0.00      74/467         context_enforce_arguments(TokenContext, Environment&, Class&, std::string, bool) <cycle 2> [24]
                0.00    0.00     168/467         context_enforce_expression_word(TokenContext, Environment&, Class&) <cycle 2> [18]
                0.00    0.00     168/467         enforce_word(Configuration*, TokenContext, Environment&, bool&) [14]
[349]    0.0    0.00    0.00     467         context_root_class(Class) [349]
                0.00    0.00     467/4741        string_get_until(std::string, std::string) [181]
                0.00    0.00     467/46607       bool std::operator!=<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [86]
                0.00    0.00     467/37189       Class::Class(Class const&) <cycle 5> [95]
                0.00    0.00     440/298617      bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [38]
-----------------------------------------------
                0.00    0.00      21/410         context_enforce_arguments(TokenContext, Environment&, Class&, std::string, bool) <cycle 2> [24]
                0.00    0.00      48/410         environment_method_get(TokenContext, Scope*, Method) [484]
                0.00    0.00      75/410         generic_arguments_equal(TokenContext, std::vector<MethodArgument, std::allocator<MethodArgument> >, std::vector<MethodArgument, std::allocator<MethodArgument> >, Class, Class) [394]
                0.00    0.00      77/410         environment_method_exists(TokenContext, Scope*, Method) [420]
                0.00    0.00      77/410         environment_generic_method_get(TokenContext, Scope*, Method, Class, Class) [485]
                0.00    0.00     112/410         environment_generic_method_exists(TokenContext, Scope*, Method, Class, Class) [436]
[350]    0.0    0.00    0.00     410         Class::operator==(Class const&) [350]
                0.00    0.00    1050/119450      std::vector<Class, std::allocator<Class> >::size() const [45]
                0.00    0.00     410/410         bool std::operator!=<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [351]
-----------------------------------------------
                0.00    0.00     410/410         Class::operator==(Class const&) [350]
[351]    0.0    0.00    0.00     410         bool std::operator!=<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [351]
                0.00    0.00     410/1493247     __gnu_cxx::__enable_if<std::__is_char<char>::__value, bool>::__type std::operator==<char>(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [35]
-----------------------------------------------
                0.00    0.00     139/409         __gnu_cxx::new_allocator<Token>::allocate(unsigned int, void const*) [406]
                0.00    0.00     270/409         std::enable_if<std::allocator_traits<std::allocator<Token> >::__maxsize_helper<std::allocator<Token> const>::value, unsigned int>::type std::allocator_traits<std::allocator<Token> >::_S_max_size<std::allocator<Token> const>(std::allocator<Token> const&) [366]
[352]    0.0    0.00    0.00     409         __gnu_cxx::new_allocator<Token>::max_size() const [352]
-----------------------------------------------
                0.00    0.00     368/368         std::_Miter_base<__gnu_cxx::__normal_iterator<MethodArgument const*, std::vector<MethodArgument, std::allocator<MethodArgument> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<MethodArgument const*, std::vector<MethodArgument, std::allocator<MethodArgument> > > >(__gnu_cxx::__normal_iterator<MethodArgument const*, std::vector<MethodArgument, std::allocator<MethodArgument> > >) [355]
[353]    0.0    0.00    0.00     368         std::_Iter_base<__gnu_cxx::__normal_iterator<MethodArgument const*, std::vector<MethodArgument, std::allocator<MethodArgument> > >, false>::_S_base(__gnu_cxx::__normal_iterator<MethodArgument const*, std::vector<MethodArgument, std::allocator<MethodArgument> > >) [353]
-----------------------------------------------
                0.00    0.00     368/368         std::_Niter_base<__gnu_cxx::__normal_iterator<MethodArgument const*, std::vector<MethodArgument, std::allocator<MethodArgument> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<MethodArgument const*, std::vector<MethodArgument, std::allocator<MethodArgument> > > >(__gnu_cxx::__normal_iterator<MethodArgument const*, std::vector<MethodArgument, std::allocator<MethodArgument> > >) [356]
[354]    0.0    0.00    0.00     368         std::_Iter_base<__gnu_cxx::__normal_iterator<MethodArgument const*, std::vector<MethodArgument, std::allocator<MethodArgument> > >, true>::_S_base(__gnu_cxx::__normal_iterator<MethodArgument const*, std::vector<MethodArgument, std::allocator<MethodArgument> > >) [354]
                0.00    0.00     368/25542       __gnu_cxx::__normal_iterator<MethodArgument const*, std::vector<MethodArgument, std::allocator<MethodArgument> > >::base() const [103]
-----------------------------------------------
                0.00    0.00     368/368         __gnu_cxx::__normal_iterator<MethodArgument*, std::vector<MethodArgument, std::allocator<MethodArgument> > > std::copy<__gnu_cxx::__normal_iterator<MethodArgument const*, std::vector<MethodArgument, std::allocator<MethodArgument> > >, __gnu_cxx::__normal_iterator<MethodArgument*, std::vector<MethodArgument, std::allocator<MethodArgument> > > >(__gnu_cxx::__normal_iterator<MethodArgument const*, std::vector<MethodArgument, std::allocator<MethodArgument> > >, __gnu_cxx::__normal_iterator<MethodArgument const*, std::vector<MethodArgument, std::allocator<MethodArgument> > >, __gnu_cxx::__normal_iterator<MethodArgument*, std::vector<MethodArgument, std::allocator<MethodArgument> > >) [391]
[355]    0.0    0.00    0.00     368         std::_Miter_base<__gnu_cxx::__normal_iterator<MethodArgument const*, std::vector<MethodArgument, std::allocator<MethodArgument> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<MethodArgument const*, std::vector<MethodArgument, std::allocator<MethodArgument> > > >(__gnu_cxx::__normal_iterator<MethodArgument const*, std::vector<MethodArgument, std::allocator<MethodArgument> > >) [355]
                0.00    0.00     368/368         std::_Iter_base<__gnu_cxx::__normal_iterator<MethodArgument const*, std::vector<MethodArgument, std::allocator<MethodArgument> > >, false>::_S_base(__gnu_cxx::__normal_iterator<MethodArgument const*, std::vector<MethodArgument, std::allocator<MethodArgument> > >) [353]
-----------------------------------------------
                0.00    0.00     368/368         __gnu_cxx::__normal_iterator<MethodArgument*, std::vector<MethodArgument, std::allocator<MethodArgument> > > std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<MethodArgument const*, std::vector<MethodArgument, std::allocator<MethodArgument> > >, __gnu_cxx::__normal_iterator<MethodArgument*, std::vector<MethodArgument, std::allocator<MethodArgument> > > >(__gnu_cxx::__normal_iterator<MethodArgument const*, std::vector<MethodArgument, std::allocator<MethodArgument> > >, __gnu_cxx::__normal_iterator<MethodArgument const*, std::vector<MethodArgument, std::allocator<MethodArgument> > >, __gnu_cxx::__normal_iterator<MethodArgument*, std::vector<MethodArgument, std::allocator<MethodArgument> > >) [390]
[356]    0.0    0.00    0.00     368         std::_Niter_base<__gnu_cxx::__normal_iterator<MethodArgument const*, std::vector<MethodArgument, std::allocator<MethodArgument> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<MethodArgument const*, std::vector<MethodArgument, std::allocator<MethodArgument> > > >(__gnu_cxx::__normal_iterator<MethodArgument const*, std::vector<MethodArgument, std::allocator<MethodArgument> > >) [356]
